sample_id	species	abundance	adjust_abundance	GC_percentage	N50	contigs_bigger_500	largest_contig	total_contigs	total_length	low_coverage_contigs	expected_genome_min	expected_genome_max	within_genome_expected	difference	mlst-alleles	mlst	mlst-species	CE_alleles	PCR_genes	phylotype	quadraplex	antigenic_profile	predicted_serotype	subspecies	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity	high_quality
SAMN05209105	Neisseria gonorrhoeae	99.379	99.379	52.41	66925	81	255664	130	2147585		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05209106	Neisseria gonorrhoeae	99.103	99.103	52.42	67588	75	208028	126	2150910		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(147),pdhC(153),pgm(65)	8110	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05364104	Neisseria meningitidis	98.407	98.407	51.62	77738	84	266816	129	2142773	contig00076,contig00077,contig00085,contig00090,contig00092,contig00100,contig00103,contig00106,contig00110,contig00112,contig00115,contig00117,contig00123,contig00125	1702000.0	2554000.0	TRUE		abcZ(9),adk(6),aroE(9),fumC(9),gdh(9),pdhC(64),pgm(9)	409	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMN05364121	Neisseria meningitidis	98.182	98.182	51.8	69392	75	214878	126	2111576		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05364123	Neisseria meningitidis	97.856	97.856	51.78	70872	82	157290	130	2117446	contig00067	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.28	50.0	True
SAMN05413557	Neisseria gonorrhoeae	99.487	99.487	52.48	66815	79	255305	108	2140294		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(78),gdh(776),pdhC(153),pgm(65)	12093	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.71	0.21	0.0	True
SAMN05413558	Neisseria gonorrhoeae	99.196	99.196	52.42	67424	86	297070	133	2142001		1715000.0	2574000.0	TRUE		abcZ(126),adk(142),aroE(67),fumC(156),gdh(148),pdhC(153),pgm(223)	11713	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05413560	Neisseria gonorrhoeae	99.349	99.349	52.45	65168	79	207675	110	2138741		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05413561	Neisseria gonorrhoeae	99.528	99.528	52.4	67219	88	207854	125	2147800		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05413562	Neisseria gonorrhoeae	99.018	99.018	52.58	70668	89	207635	125	2139989		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN05413563	Neisseria gonorrhoeae	98.896	98.896	52.62	65534	82	208076	114	2095427		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.8	0.21	0.0	True
SAMN05413570	Neisseria gonorrhoeae	99.234	99.234	52.4	67333	81	173918	121	2147581		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMN05413572	Neisseria gonorrhoeae	99.021	99.021	52.4	65533	82	208079	115	2151616		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(78),gdh(147),pdhC(153),pgm(133)	7372	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05413574	Neisseria gonorrhoeae	98.387	98.387	52.65	67481	75	207829	100	2092610		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05413576	Neisseria gonorrhoeae	99.491	99.491	52.46	67493	85	210994	118	2145315		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(812),pdhC(153),pgm(65)	12546	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05413578	Neisseria gonorrhoeae	99.446	99.446	52.48	67699	88	256398	123	2136193		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(78),gdh(776),pdhC(153),pgm(65)	12093	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05413742	Neisseria gonorrhoeae	98.517	98.517	52.62	65549	89	170637	134	2103547	contig00056	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(170),fumC(111),gdh(148),pdhC(154),pgm(65)	11984	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMN05421815	Neisseria elongata	96.777	96.777	53.82	235899	23	556270	27	2364871		1918000.0	2878000.0	TRUE		abcZ(248),adk(160),aroE(607),fumC(292),gdh(586),pdhC(550),pgm(549)	9906	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	9	647	1	0	0	0	99.9	0.23	0.0	True
SAMN05453157	Neisseria gonorrhoeae	98.942	98.942	52.34	80175	86	207964	111	2197446		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(146),pdhC(153),pgm(133)	10932	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN05554156	Neisseria gonorrhoeae	99.436	99.436	52.59	72438	76	207864	109	2125016		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(154),pgm(65)	8143	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMN05554160	Neisseria gonorrhoeae	97.82	97.82	52.39	65273	81	207893	127	2148424		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05554163	Neisseria gonorrhoeae	97.252	97.252	52.59	75620	74	255520	113	2129088		1715000.0	2574000.0	TRUE		abcZ(59),adk(142),aroE(170),fumC(78),gdh(148),pdhC(154),pgm(65)	11431	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN05554165	Neisseria gonorrhoeae	97.195	97.195	52.39	66571	83	255298	138	2148770		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05554171	Neisseria gonorrhoeae	99.118	99.118	52.34	67656	90	207581	131	2198122		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(146),pdhC(153),pgm(133)	10932	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN05554175	Neisseria gonorrhoeae	96.92	96.92	52.38	86941	73	255301	118	2153595		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05554176	Neisseria gonorrhoeae	97.797	97.797	52.39	67376	80	255317	119	2151272		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05554177	Neisseria gonorrhoeae	97.718	97.718	52.38	69047	76	255412	118	2154463		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.71	0.21	0.0	True
SAMN05558904	Neisseria meningitidis	99.298	99.298	51.79	65015	78	170617	125	2113701		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558916	Neisseria meningitidis	99.372	99.372	51.79	65701	81	255051	130	2115232		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558917	Neisseria meningitidis	99.47	99.47	51.79	68921	78	255353	128	2112768		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558927	Neisseria meningitidis	99.433	99.433	51.79	65015	85	214982	128	2114052		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558929	Neisseria meningitidis	99.492	99.492	51.8	65015	80	255049	134	2110375		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558940	Neisseria meningitidis	99.521	99.521	51.79	72862	74	254989	115	2111898		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558944	Neisseria meningitidis	99.514	99.514	51.79	69901	79	254987	119	2114240		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558953	Neisseria meningitidis	99.454	99.454	51.79	68921	81	281400	122	2114749		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558966	Neisseria meningitidis	99.461	99.461	51.79	69547	76	254989	112	2116425		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558971	Neisseria meningitidis	99.513	99.513	51.79	65706	80	255070	124	2111371	contig00073	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558972	Neisseria meningitidis	99.501	99.501	51.79	65015	77	281400	116	2116304	contig00073	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558977	Neisseria meningitidis	99.476	99.476	51.79	72668	82	255064	132	2108007		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558979	Neisseria meningitidis	99.46	99.46	51.8	68919	77	254989	114	2114269		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05558987	Neisseria meningitidis	99.249	99.249	51.79	65015	84	255063	133	2106705		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	5	950	1	0	0	0	99.75	0.21	0.0	True
SAMN05558989	Neisseria meningitidis	99.368	99.368	51.8	69627	80	254841	126	2113430		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05559006	Neisseria meningitidis	99.355	99.355	51.79	69447	76	215004	117	2113520	contig00071	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN05559007	Neisseria meningitidis	99.414	99.414	51.79	67584	79	255051	125	2115165		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05559023	Neisseria meningitidis	99.38	99.38	51.8	65015	78	281460	125	2114002		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN05559033	Neisseria meningitidis	99.354	99.354	51.8	68920	75	255051	108	2117829	contig00068	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	0.0	True
SAMN05560601	Neisseria meningitidis	99.728	99.728	51.77	69944	84	241300	116	2115358		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.72	0.21	0.0	True
SAMN05560630	Neisseria meningitidis	98.782	98.782	51.71	66034	93	188703	157	2131096	contig00081	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.72	0.42	0.0	True
SAMN05560632	Neisseria meningitidis	97.991	97.991	51.74	69355	92	236585	136	2126766		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.72	0.21	0.0	True
SAMN05560633	Neisseria meningitidis	98.615	98.615	51.71	69355	88	245848	135	2129954		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.72	0.21	0.0	True
SAMN05560634	Neisseria meningitidis	98.026	98.026	51.75	67781	92	236288	142	2128960	contig00062,contig00067,contig00081	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	951	3	0	0	0	99.83	0.63	66.67	True
SAMN05560636	Neisseria meningitidis	99.373	99.373	51.71	69355	86	246034	135	2129968		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.72	0.21	0.0	True
SAMN05560637	Neisseria meningitidis	99.803	99.803	51.71	69724	88	245900	137	2131777		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.72	0.21	0.0	True
SAMN05560638	Neisseria meningitidis	98.762	98.762	51.75	67782	97	236288	152	2124600	contig00079	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.72	0.42	0.0	True
SAMN05860033	Neisseria gonorrhoeae	98.643	98.643	52.66	65804	85	227285	120	2064761		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(111),gdh(150),pdhC(153),pgm(65)	8156	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05860055	Neisseria gonorrhoeae	98.156	98.156	52.63	65439	92	208179	135	2096778	contig00086	1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	11422	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.42	0.0	True
SAMN05860056	Neisseria gonorrhoeae	98.606	98.606	52.63	65636	70	262398	97	2095468		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05860057	Neisseria gonorrhoeae	98.213	98.213	52.62	65684	80	208209	116	2096738		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	11422	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05860059	Neisseria gonorrhoeae	98.648	98.648	52.62	65620	75	208074	105	2098136		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05860060	Neisseria gonorrhoeae	97.481	97.481	52.62	86561	72	208073	106	2095643	contig00069	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.42	0.0	True
SAMN05860061	Neisseria gonorrhoeae	98.099	98.099	52.63	66706	83	208092	122	2096234		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05901173	Neisseria gonorrhoeae	99.536	99.536	52.41	80653	57	207539	93	2187738	contig00049,contig00050,contig00051,contig00054,contig00055	1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(111),gdh(148),pdhC(153),pgm(65)	1579	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	949	2	1	0	0	99.61	0.45	60.0	True
SAMN05901174	Neisseria gonorrhoeae	98.963	98.963	52.63	67814	79	208125	110	2097898		1715000.0	2574000.0	TRUE		abcZ(126),adk(557),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	12396	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05901175	Neisseria gonorrhoeae	99.051	99.051	52.62	81134	81	208125	114	2098455		1715000.0	2574000.0	TRUE		abcZ(126),adk(557),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	12396	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05901176	Neisseria gonorrhoeae	99.577	99.577	52.46	88143	61	270380	87	2147270		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05901177	Neisseria gonorrhoeae	98.826	98.826	52.41	86473	69	233704	94	2154243		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(133)	8126	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.71	0.21	0.0	True
SAMN05901178	Neisseria gonorrhoeae	98.862	98.862	52.41	102452	73	233728	108	2152913		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(133)	8126	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05901179	Neisseria gonorrhoeae	98.925	98.925	52.69	95151	69	208098	100	2091608		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05901181	Neisseria gonorrhoeae	99.553	99.553	52.51	78151	61	222057	83	2141355		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(111),gdh(148),pdhC(153),pgm(65)	1579	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05901182	Neisseria gonorrhoeae	98.952	98.952	52.43	74188	73	205164	102	2151489		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(78),gdh(149),pdhC(153),pgm(65)	1590	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
